experiment_id	sra_accession	geo_accession	source_assembly_set	assembly	species	assembly_count_reported	is_multi_assembly_record	is_designated_comparison_reference	assay	antigen_class	target_reported	target_normalized	cell_type_class	cell_type	title	bed_threshold	candidate_bed_url	bed_verified	verification_method	http_status	content_length	verification_error	source_url	retrieved_at_utc
SRX13551226	SRA1350129	GSM5764470	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13551226.05.bed	True	HEAD	200	3929765		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13551227	SRA1350129	GSM5764471	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13551227.05.bed	True	HEAD	200	4034691		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13551244	SRA1350129	GSM5764488	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13551244.05.bed	True	HEAD	200	4025870		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13551245	SRA1350129	GSM5764489	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13551245.05.bed	True	HEAD	200	3940710		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13551262	SRA1350129	GSM5764506	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13551262.05.bed	True	HEAD	200	4842622		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13551263	SRA1350129	GSM5764507	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13551263.05.bed	True	HEAD	200	4064062		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13551280	SRA1350129	GSM5764524	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13551280.05.bed	True	HEAD	200	5936177		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13551281	SRA1350129	GSM5764525	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13551281.05.bed	True	HEAD	200	2861448		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304507	SRA1778365	GSM7031614	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304507.05.bed	True	HEAD	200	3808201		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304509	SRA1778365	GSM7031639	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304509.05.bed	True	HEAD	200	4293537		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304518	SRA1778365	GSM7031648	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304518.05.bed	True	HEAD	200	3926823		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304527	SRA1778365	GSM7031657	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304527.05.bed	True	HEAD	200	4034946		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304538	SRA1778365	GSM7031622	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304538.05.bed	True	HEAD	200	2992440		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304546	SRA1778365	GSM7031630	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304546.05.bed	True	HEAD	200	3967810		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304559	SRA1778365	GSM7031666	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304559.05.bed	True	HEAD	200	3441817		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304567	SRA1778365	GSM7031674	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304567.05.bed	True	HEAD	200	3732322		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304575	SRA1778365	GSM7031682	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304575.05.bed	True	HEAD	200	4025737		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304584	SRA1778365	GSM7031691	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304584.05.bed	True	HEAD	200	3947579		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304593	SRA1778365	GSM7031700	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304593.05.bed	True	HEAD	200	4837607		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304598	SRA1778365	GSM7031727	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304598.05.bed	True	HEAD	200	4137243		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304607	SRA1778365	GSM7031736	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304607.05.bed	True	HEAD	200	4055853		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304615	SRA1778365	GSM7031744	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304615.05.bed	True	HEAD	200	3788056		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304625	SRA1778365	GSM7031778	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304625.05.bed	True	HEAD	200	4012870		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304635	SRA1778365	GSM7031709	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304635.05.bed	True	HEAD	200	4064956		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304644	SRA1778365	GSM7031718	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304644.05.bed	True	HEAD	200	4376315		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304655	SRA1778365	GSM7031752	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304655.05.bed	True	HEAD	200	4280968		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304664	SRA1778365	GSM7031761	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304664.05.bed	True	HEAD	200	4912509		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX19304673	SRA1778365	GSM7031770	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stem cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX19304673.05.bed	True	HEAD	200	3597381		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX019498	SRA012529	GSM534471	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stromal cell		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX019498.05.bed	True	HEAD	200	3306875		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX019505	SRA012529	GSM534478	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stromal cell		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX019505.05.bed	True	HEAD	200	3264222		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX019512	SRA012529	GSM534485	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stromal cell		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX019512.05.bed	True	HEAD	200	2068411		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX019519	SRA012529	GSM534492	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Adipose stromal cell		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX019519.05.bed	True	HEAD	200	3295861		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3321997	SRA623546	GSM2825406	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Colon, Transverse		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3321997.05.bed	True	HEAD	200	3268939		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3322609	SRA623958	GSM2827542	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Colon, Transverse		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3322609.05.bed	True	HEAD	200	142281		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3322855	SRA624124	GSM2828689	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Colon, Transverse		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3322855.05.bed	True	HEAD	200	2755788		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3322994	SRA624203	GSM2828900	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Colon, Transverse		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3322994.05.bed	True	HEAD	200	2267439		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX7509299	SRA1020873	GSM4247302	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Colon, Transverse		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX7509299.05.bed	True	HEAD	200	2013382		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX7509300	SRA1020873	GSM4247303	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Colon, Transverse		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX7509300.05.bed	True	HEAD	200	2166361		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3321891	SRA623474	GSM2825118	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Omental fat pad		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3321891.05.bed	True	HEAD	200	146957		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3321989	SRA623540	GSM2824351	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Omental fat pad		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3321989.05.bed	True	HEAD	200	53871		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3322044	SRA623579	GSM2825521	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Omental fat pad		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3322044.05.bed	True	HEAD	200	429840		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3322962	SRA624182	GSM2828883	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Subcutaneous adipose tissue		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3322962.05.bed	True	HEAD	200	27530		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX3323073	SRA624258	GSM2828975	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Adipocyte	Subcutaneous adipose tissue		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX3323073.05.bed	True	HEAD	200	60576		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10976009	SRA1236158	GSM5335228	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Blood	697		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10976009.05.bed	True	HEAD	200	3083972		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10976010	SRA1236158	GSM5335229	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Blood	697		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10976010.05.bed	True	HEAD	200	2271420		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10976011	SRA1236158	GSM5335230	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Blood	697		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10976011.05.bed	True	HEAD	200	5060513		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10976012	SRA1236158	GSM5335231	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Blood	697		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10976012.05.bed	True	HEAD	200	6009913		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10976013	SRA1236158	GSM5335232	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Blood	697		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10976013.05.bed	True	HEAD	200	4697701		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10976014	SRA1236158	GSM5335233	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Blood	697		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10976014.05.bed	True	HEAD	200	4932254		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10976015	SRA1236158	GSM5335234	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Blood	697		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10976015.05.bed	True	HEAD	200	5227052		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10976016	SRA1236158	GSM5335235	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Blood	697		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10976016.05.bed	True	HEAD	200	4385273		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
