experiment_id	sra_accession	geo_accession	species	assembly	assay	antigen_class	target_reported	target_normalized	cell_type_class	cell_type	title	bed_threshold	bed_file_count	bed_url	source_url	retrieved_at_utc
SRX5290903	SRA839203	GSM3579302	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	LNCAP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5290903.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5290904	SRA839203	GSM3579303	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	LNCAP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5290904.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5290909	SRA839203	GSM3579308	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	LNCAP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5290909.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5290910	SRA839203	GSM3579309	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	LNCAP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5290910.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5090140	SRA818554	GSM3498385	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	PC-3		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5090140.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5090141	SRA818554	GSM3498386	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	PC-3		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5090141.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX539668	SRA163242	GSM1383877	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	PC-3		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX539668.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX154498	SRA054102	GSM947527	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	PrEC		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX154498.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3322103	SRA623617	GSM2825573	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	Prostate epithelial cells		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX3322103.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3322104	SRA623617	GSM2825574	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	Prostate epithelial cells		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX3322104.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3322745	SRA624050	GSM2828516	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	Prostate gland		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX3322745.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3322808	SRA624094	GSM2828639	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	Prostate gland		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX3322808.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7089339	SRA989006	GSM4146554	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	Prostate gland		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7089339.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7089340	SRA989006	GSM4146555	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	Prostate gland		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7089340.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7509293	SRA1020871	GSM4247296	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	Prostate gland		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7509293.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7509294	SRA1020871	GSM4247297	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	Prostate gland		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7509294.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3322205	SRA623688	GSM2827131	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	RWPE-1		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX3322205.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3322206	SRA623688	GSM2827132	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	RWPE-1		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX3322206.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5457455	SRA855309	GSM3636209	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	RWPE-2		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5457455.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5457456	SRA855309	GSM3636210	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	RWPE-2		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5457456.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1950174	SRA440578	GSM2235690	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	VCaP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX1950174.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1950175	SRA440578	GSM2235691	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	VCaP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX1950175.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1950176	SRA440578	GSM2235692	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	VCaP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX1950176.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX1950177	SRA440578	GSM2235693	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	VCaP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX1950177.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3322143	SRA623646	GSM2825674	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	VCaP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX3322143.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX3322144	SRA623646	GSM2825675	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Prostate	VCaP		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX3322144.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149051	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149051.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149052	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149052.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149053	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149053.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149061	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149061.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149066	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149066.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149067	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149067.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149068	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149068.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149076	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149076.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149081	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149081.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149082	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149082.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149083	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149083.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149091	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149091.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149096	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149096.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149097	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149097.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149098	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149098.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149106	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149106.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149111	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149111.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149112	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149112.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149113	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149113.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX1149121	ERA524489	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX1149121.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
ERX2868713	ERA1640553	-	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/ERX2868713.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578745	SRA1433403	GSM6211502	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578745.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578746	SRA1433403	GSM6211503	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578746.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578747	SRA1433403	GSM6211504	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578747.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578748	SRA1433403	GSM6211505	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578748.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578749	SRA1433403	GSM6211506	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578749.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578755	SRA1433403	GSM6211512	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578755.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578756	SRA1433403	GSM6211513	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578756.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578757	SRA1433403	GSM6211514	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578757.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578758	SRA1433403	GSM6211515	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578758.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX15578759	SRA1433403	GSM6211516	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX15578759.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808319	SRA1820219	GSM6617141	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808319.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808320	SRA1820219	GSM6617142	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808320.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808321	SRA1820219	GSM6617143	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808321.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808322	SRA1820219	GSM6617144	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808322.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808323	SRA1820219	GSM6617145	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808323.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808324	SRA1820219	GSM6617146	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808324.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808325	SRA1820219	GSM6617147	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808325.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808326	SRA1820219	GSM6617148	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808326.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX17808327	SRA1820219	GSM6617149	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX17808327.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7807104	SRA1000304	GSM4340693	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7807104.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7807105	SRA1000304	GSM4340694	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7807105.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX9867032	SRA885459	GSM5024547	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX9867032.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX9867033	SRA885459	GSM5024548	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Unclassified	Unclassified		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX9867033.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7498495	SRA1019975	GSM4249069	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	Ca Ski		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7498495.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7498502	SRA1019975	GSM4249076	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	Ca Ski		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7498502.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX7498510	SRA1019975	GSM4249084	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	Ca Ski		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX7498510.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX190230	SRA046961	GSM1010774	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	ECC-1		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX190230.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23994298	SRA1831180	GSM8154738	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	EEC16		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX23994298.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23994299	SRA1831180	GSM8154739	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	EEC16		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX23994299.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23994285	SRA1831180	GSM8154725	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	FT246		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX23994285.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23994289	SRA1831180	GSM8154729	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	FT282		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX23994289.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23994290	SRA1831180	GSM8154730	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	FT282		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX23994290.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX23994287	SRA1831180	GSM8154727	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	FT33		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX23994287.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5927380	SRA891718	GSM3830028	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	Fallopian Tubes		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5927380.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
SRX5927381	SRA891718	GSM3830029	unknown	hg19, hg38	ChIP-seq	TFs and others	CTCF	CTCF	Uterus	Fallopian Tubes		q < 1e-5	1	https://chip-atlas.dbcls.jp/data/hg19, hg38/eachData/bed05/SRX5927381.05.bed	https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:09:37+00:00
