repository	dataset_id	file_accession	target	assembly	file_format	output_type	output_category	download_url	retrieved_at_utc
Roadmap Epigenomics	E003		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E004		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E005		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E005-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E006		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E006-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E007		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E007-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E008		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E011		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E011-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E012		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E012-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E013		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E013-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E014		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E014-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E015		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E015-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E016		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E016-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E017		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E017-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E019		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E019-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E020		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E020-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E021		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E021-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E022		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E022-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E026		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E026-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E029		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E029-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E032		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E032-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E034		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E034-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E037		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E037-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E038		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E038-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E039		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E039-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E040		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E040-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E041		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E041-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E042		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E042-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E043		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E043-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E044		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E044-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E045		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E045-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E046		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E046-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E047		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E047-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E048		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E048-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E049		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E049-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E050		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E050-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E055		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E055-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E056		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E056-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E058		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E058-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E059		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E059-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E061		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E061-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E062		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E062-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E063		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E063-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E065		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E065-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E066		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E066-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E067		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E067-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E068		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E068-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E069		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E069-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E071		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E071-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E072		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E072-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E073		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E073-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E074		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E074-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E075		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E075-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E076		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E076-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E078		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E078-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E079		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E079-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E080		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E080-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E084		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E084-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E085		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E085-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E087		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E087-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E089		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E089-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E090		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E090-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E091		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E091-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E092		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E092-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E093		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E093-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E094		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E094-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E095		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E095-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E096		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E096-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E097		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E097-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E098		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E098-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E099		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E099-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E100		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E100-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E101		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E101-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E102		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E102-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E103		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E103-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E104		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E104-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E105		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E105-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E106		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E106-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E108		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E108-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E109		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E109-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E111		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E111-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E112		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E112-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E113		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E113-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E114		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E114-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E115		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E115-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E116		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E116-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E117		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E117-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E118		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E118-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E119		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E119-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E120		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E120-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E121		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E121-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E122		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E122-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E123		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E123-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E124		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E124-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E125		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E125-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E126		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E126-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E127		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E127-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E128		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E128-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
Roadmap Epigenomics	E129		H3K27ac	hg19	narrowPeak	consolidated narrow peaks	annotation	https://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E129-H3K27ac.narrowPeak.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000AKC	ENCFF367KIF	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF367KIF/@@download/ENCFF367KIF.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000AKP	ENCFF038DDS	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF038DDS/@@download/ENCFF038DDS.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000ALB	ENCFF426QFH	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF426QFH/@@download/ENCFF426QFH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000ALK	ENCFF397SDI	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF397SDI/@@download/ENCFF397SDI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000ALW	ENCFF547WSF	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF547WSF/@@download/ENCFF547WSF.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000AMO	ENCFF886SZT	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF886SZT/@@download/ENCFF886SZT.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000AMR	ENCFF731CHG	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF731CHG/@@download/ENCFF731CHG.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000ANF	ENCFF617TNZ	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF617TNZ/@@download/ENCFF617TNZ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000ANP	ENCFF162HPV	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF162HPV/@@download/ENCFF162HPV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000ANV	ENCFF626ZXA	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF626ZXA/@@download/ENCFF626ZXA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000AOC	ENCFF392EDT	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF392EDT/@@download/ENCFF392EDT.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000AOQ	ENCFF676YVX	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF676YVX/@@download/ENCFF676YVX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR000APH	ENCFF799LFQ	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF799LFQ/@@download/ENCFF799LFQ.bed.gz	2026-07-24T19:57:09+00:00
