resource	assembly	marker	identifier	cell_type	processed_file_download_url
Roadmap	hg19	H3K36me3	NGRMPS7ITI5DLL	Smooth muscle tissue	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.Duodenum_Smooth_Muscle.H3K36me3.160.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSATO66ZVA	CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD34_Cultured_Cells.H3K36me3.cultured_CD34_2_20_09.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSAYX7WCXZ	CD4+ CD25- CD45RA+ naive T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_CD45RA+_Naive_Primary_Cells.H3K36me3.Donor_62.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSCO7BTF5A	CD8+ memory T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD8_Memory_Primary_Cells.H3K36me3.Donor_100_7_pooled_leukopaks_Jan_7_2011.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSDA4NTDY5	Small intestine	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.Fetal_Intestine_Small.H3K36me3.H-24595.Histone.DS22557.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSDI7PEA7D	Mesendoderm	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.H1_BMP4_Derived_Trophoblast_Cultured_Cells.H3K36me3.AY67.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSJDPYFHBE	HUES64	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.HUES64.H3K36me3.Lib_MC_20101025_03--ChIP_MC_20101020_03_ES_cell_HUES_64_H3K36Me3.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSLXJHCXG5	Mid frontal lobe	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Mid_Frontal_Lobe.H3K36me3.149.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSLYKWX4CL	H9	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UCSD.H9.H3K36me3.SK278.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSM2E27YPK	Pancreas	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSD.Pancreas.H3K36me3.STL003.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSNJLYGVHM	CD3+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.CD3_Primary_Cells.H3K36me3.RO_01679.Histone.DS22563.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSP3NP4PGK	Mobilized CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Mobilized_CD34_Primary_Cells.H3K36me3.RO_01562.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSPMETBQTD	Neuronal progenitor cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.H9_Derived_Neuronal_Progenitor_Cultured_Cells.H3K36me3.113.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSPNZOFTQJ	Adipose	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Adipose_Nuclei.H3K36me3.93.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSRZC2U6LH	CD4+ CD25int CD127+ Tmem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25int_CD127+_Tmem_Primary_Cells.H3K36me3.Donor_62.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSS5QFDBAI	Hippocampus middle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Hippocampus_Middle.H3K36me3.149.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSTEXR3BPE	CD4+ CD25- IL17+ Th17 cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_IL17+_PMA-Ionomcyin_stimulated_Th17_Primary_Cells.H3K36me3.Donor_332.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSULGIBEKS	Neurosphere cultured cell cortex derived	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSF-UBC.Neurosphere_Cultured_Cells_Cortex_Derived.H3K36me3.HuFNSC02.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSVK7ANREB	Germinal matrix	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSF-UBC.Brain_Germinal_Matrix.H3K36me3.HuFGM02.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSWVV24XJL	Inferior temporal lobe	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Inferior_Temporal_Lobe.H3K36me3.149.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSXOMTCSCI	CD8+ memory T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD8_Memory_Primary_Cells.H3K36me3.Donor_101_8_pooled_leukopaks_Jan_20_2011.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSXRSKUUCY	HUES64	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.HUES64.H3K36me3.Lib_MC_20101025_03--ChIP_MC_20101020_03_ES_cell_HUES_64_H3K36Me3.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSXTMSW5V7	CD8+ memory T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD8_Memory_Primary_Cells.H3K36me3.Donor_101_8_pooled_leukopaks_Jan_20_2011.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSY2TREKQ4	Muscle satellite cultured cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Muscle_Satellite_Cultured_Cells.H3K36me3.hSKM-3.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSYAVQHBT7	Adipocyte	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.H3K36me3.93.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPSZGNW5IHE	CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD34_Cultured_Cells.H3K36me3.123.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPT2WGGJJDV	iPS-20b	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.iPS-20b.H3K36me3.Solexa-20763.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPT5N4BDRF4	Neuron	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.H9_Derived_Neuron_Cultured_Cells.H3K36me3.113.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPT6GY7GNAD	CD4+ CD25- IL17- Th17 cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.H3K36me3.Donor_332.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPT6HS7FJJF	Keratinocyte	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSF-UBC.Penis_Foreskin_Keratinocyte_Primary_Cells.H3K36me3.skin01.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTBOUQORMZ	Adipose	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Adipose_Nuclei.H3K36me3.7.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTC5KVNUCE	Angular gyrus	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Angular_Gyrus.H3K36me3.112.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTD6FZNUNX	Muscle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.Fetal_Muscle_Trunk.H3K36me3.H-24851.Histone.DS23037.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTD6HPW2MJ	HUES64	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.HUES64.H3K36me3.Lib_EpiLabSPL_Row_1721.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTFQYDEAMM	Esophagus	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Esophagus.H3K36me3.STL002.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTGLM67GD4	Liver	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSD.Adult_Liver.H3K36me3.STL011.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTIEJVNMYX	Smooth muscle tissue	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.Stomach_Smooth_Muscle.H3K36me3.28.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTLVTE2PWH	CD4+ CD25- IL17+ Th17 cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_IL17+_PMA-Ionomcyin_stimulated_Th17_Primary_Cells.H3K36me3.Donor_62.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTO2LCFX2L	Neurosphere cultured cell ganglionic eminence derived	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSF-UBC.Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived.H3K36me3.HuFNSC04.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTOJ46B5KD	Mucosa	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Colonic_Mucosa.H3K36me3.32.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTOKUZXLJM	Melanocyte	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSF-UBC.Penis_Foreskin_Melanocyte_Primary_Cells.H3K36me3.skin03.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTSUFXVD75	Fibroblast	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSF-UBC.Breast_Fibroblast_Primary_Cells.H3K36me3.RM071.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTU2VKOVQT	H1-hESC	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSF-UBC.H1.H3K36me3.H1EScd1-me3K36-A.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTV3FUYJP4	Smooth muscle tissue	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Duodenum_Smooth_Muscle.H3K36me3.Donor_174_REMC_28.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTX2Q3J6WP	Liver	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Adult_Liver.H3K36me3.4.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTXDOBRQVH	Spleen	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSD.Spleen.H3K36me3.STL002.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTXWRGBGMQ	Cardiac atrium	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSD.Right_Atrium.H3K36me3.STL003.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTXZGFVEOF	Cingulate gyrus	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Brain_Cingulate_Gyrus.H3K36me3.149.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTY6DVPD73	CD4+ CD25- CD45RA+ naive T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_CD45RA+_Naive_Primary_Cells.H3K36me3.Donor_62.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTYSEIRDIJ	Skeletal muscle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.Skeletal_Muscle.H3K36me3.19.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPTZWSM36YH	Esophagus	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UCSD.Esophagus.H3K36me3.STL002.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPU2CTAXVZF	Adipose	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Adipose_Nuclei.H3K36me3.95.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPU2RHXU7GG	Liver	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Adult_Liver.H3K36me3.5.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPU4676EYG3	CD4+ naive	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4_Naive_Primary_Cells.H3K36me3.Donor_101_8_pooled_leukopaks_Jan_20_2011.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUAZFO7AQS	Mobilized CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Mobilized_CD34_Primary_Cells.H3K36me3.UW_RO_01536.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUBK26PRP7	Sigmoid colon	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Sigmoid_Colon.H3K36me3.STL003.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUCSASUAQW	Gastric	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Gastric.H3K36me3.STL003.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUD5JTURHI	Mucosa	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.Rectal_Mucosa.H3K36me3.31.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUDKC2MXD7	Mesendoderm	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.H3K36me3.AK137.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUHOKCCAFX	CD184+ endoderm cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD184+_Endoderm_Cultured_Cells.H3K36me3.DNA_Lib_263.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUIFZ7AZOG	CD4+ CD25- CD45RA+ naive T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_CD45RA+_Naive_Primary_Cells.H3K36me3.Donor_332.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUISA4ZCAE	iPS-15b	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.iPS-15b.H3K36me3.Solexa-20749.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUJQNML5VR	Neurosphere cultured cell cortex derived	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/UCSF-UBC.Neurosphere_Cultured_Cells_Cortex_Derived.H3K36me3.HuFNSC02.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUKFMMTKVX	CD34+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD34_Cultured_Cells.H3K36me3.123.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUNAT2MMWU	CD4+ CD25int CD127+ Tmem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25int_CD127+_Tmem_Primary_Cells.H3K36me3.Donor_62.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPURUITKRQL	CD3+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD3_Primary_Cells.H3K36me3.CD3_39804.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUUVBOR5IA	Stomach	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.Fetal_Stomach.H3K36me3.H-24639.Histone.DS22600.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPUZLPKECSQ	Smooth muscle tissue	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Stomach_Smooth_Muscle.H3K36me3.28.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPV23QABRTU	Skeletal muscle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.Skeletal_Muscle.H3K36me3.63.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPV2A4AW5RT	Heart	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Fetal_Heart.H3K36me3.UW_H-22727.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPV3BDVY6PK	IMR-90	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.IMR90.H3K36me3.YL67.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPV3KD3GLWR	Melanocyte	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSF-UBC.Penis_Foreskin_Melanocyte_Primary_Cells.H3K36me3.skin02.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPV4GR5HNNA	CD4+ CD25- CD45RO+ memory cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_CD45RO+_Memory_Primary_Cells.H3K36me3.Donor_332.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPV4SNDKJBT	Substantia nigra	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Brain_Substantia_Nigra.H3K36me3.112.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPV7EKN7FEM	CD56+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.CD56_Primary_Cells.H3K36me3.RO_01679.Histone.DS22595.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPV7VPVENAJ	Large intestine	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UW.Fetal_Intestine_Large.H3K36me3.H-24595.Histone.DS22554.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVETB5RBD3	CD4+ CD25+ CD127- Treg	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25+_CD127-_Treg_Primary_Cells.H3K36me3.Donor_62.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVFU72JN4P	CD4+ memory	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4_Memory_Primary_Cells.H3K36me3.Donor_100_7_pooled_leukopaks_Jan_7_2011.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVGIVEF44M	CD8+ T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.CD8_Primary_Cells.H3K36me3.RO_01701.Histone.DS22910.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVHGTYU4IS	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.H1_Derived_Mesenchymal_Stem_Cells.H3K36me3.SK460.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVHT7RPIYA	CD3+	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.CD3_Primary_Cells.H3K36me3.RO_01679.Histone.DS22563.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVJS6LZZNU	Lung	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Fetal_Lung.H3K36me3.UW_H-22727.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVK4ABNYJT	Adipose	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Adipose_Nuclei.H3K36me3.7.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVMH7UYPTI	CD8+ memory T cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD8_Memory_Primary_Cells.H3K36me3.Donor_100_7_pooled_leukopaks_Jan_7_2011.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVMIFVRP7J	iPS DF 6	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.iPS_DF_6.9.H3K36me3.SK468.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVNHMA3IAZ	Angular gyrus	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Angular_Gyrus.H3K36me3.149.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVRGC2IXXJ	Chrondrocytes	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K36me3.60.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVSKZXXOUN	Liver	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Adult_Liver.H3K36me3.3.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVTASDYIM7	ES-WA7	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.ES-WA7.H3K36me3.Solexa-12610.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVUECHNXBO	Neurosphere cultured cell ganglionic eminence derived	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSF-UBC.Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived.H3K36me3.HuFNSC02.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVWQFVQATI	H1-hESC	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.H1.H3K36me3.LL160.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPVYPAKY6H4	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K36me3.57.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPW4ZWKMKJV	Left ventricle	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Left_Ventricle.H3K36me3.STL001.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPW53XXNARK	Mesenchymal stem cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K36me3.57.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPW5GSTXDY5	Chrondrocytes	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.H3K36me3.57.gappedPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPW7DMGU4AV	Neuronal progenitor cell	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.H9_Derived_Neuronal_Progenitor_Cultured_Cells.H3K36me3.113.narrowPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPW7JSWRSYX	H9	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UCSD.H9.H3K36me3.SK102.broadPeak.bed.gz
Roadmap	hg19	H3K36me3	NGRMPWAIP6AMNE	iPS-20b	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/3/BI.iPS-20b.H3K36me3.DNA_Lib_355.broadPeak.bed.gz
