resource	assembly	identifier	cell_type	tissue_category	biosample_type	assay	target	output_type	file_format	number_of_intervals	processed_file_download_url	release_date	metadata_source
Roadmap	hg19	NGRMP54HTXBU7W	Adipose	Adipose	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	117574	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Adipose_Nuclei.H3K27ac.7.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP6IX4TGGY5	Adipose	Adipose	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	49824	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Adipose_Tissue.H3K27ac.STL003.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPASQXW3FTF	Adipose	Adipose	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	768728	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSD.Adipose_Tissue.H3K27ac.STL003.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPDOIFB6NZP	Adipose	Adipose	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	44600	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Adipose_Tissue.H3K27ac.STL003.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPG3YBPB6UQ	Adipose	Adipose	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	122670	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Adipose_Nuclei.H3K27ac.7.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPS6I3K5R2A	Adipose	Adipose	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	49931	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Adipose_Nuclei.H3K27ac.7.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP3DFANVT2K	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	155447	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.Fetal_Adrenal_Gland.H3K27ac.H-24800.Histone.DS23304.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP454X3EYFF	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	70508	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Adrenal_Gland.H3K27ac.STL003.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP6DX4CPFRM	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	54778	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Adrenal_Gland.H3K27ac.STL003.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPMEVPLHYSO	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	72977	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.Fetal_Adrenal_Gland.H3K27ac.H-24800.Histone.DS23304.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPMEX7WGFRM	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	138517	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Adrenal_Gland.H3K27ac.STL002.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPOM7Z6LJ6S	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	201122	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/UW.Fetal_Adrenal_Gland.H3K27ac.H-24800.Histone.DS23304.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPVB75FQM2G	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	788626	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSD.Adrenal_Gland.H3K27ac.STL003.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPVSN2OTSST	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	70555	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Adrenal_Gland.H3K27ac.STL002.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPYVKJWWQMT	Adrenal gland	Endocrine	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	851066	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSD.Adrenal_Gland.H3K27ac.STL002.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP2U6FK7SWC	Angular gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	58710	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Angular_Gyrus.H3K27ac.149.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPCWEC4RIOO	Angular gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	69477	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Angular_Gyrus.H3K27ac.112.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPDX2LLWAZ5	Angular gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	246054	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Angular_Gyrus.H3K27ac.149.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPVPDRRUMKP	Angular gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	176667	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Brain_Angular_Gyrus.H3K27ac.149.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPYYORCRNFW	Angular gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	410127	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Angular_Gyrus.H3K27ac.112.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPYZFNFPDQS	Angular gyrus	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	176761	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Brain_Angular_Gyrus.H3K27ac.112.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP4CKAPWFDN	Anterior caudate	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	198914	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Brain_Anterior_Caudate.H3K27ac.149.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP7B5RGT2MK	Anterior caudate	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	386620	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Anterior_Caudate.H3K27ac.112.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPAGEWK2BOA	Anterior caudate	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	70111	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Anterior_Caudate.H3K27ac.112.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPFEM3NEUDF	Anterior caudate	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	63480	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.Brain_Anterior_Caudate.H3K27ac.149.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPP34U4IPE5	Anterior caudate	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	190290	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.Brain_Anterior_Caudate.H3K27ac.112.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPUFNNWOVUS	Anterior caudate	Brain	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	237939	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.Brain_Anterior_Caudate.H3K27ac.149.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP6EUVS4YMM	Aorta	Blood Vessel	Primary tissue	ChIP-seq	H3K27ac	peaks	bed gappedPeak	58285	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UCSD.Aorta.H3K27ac.STL003.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP6GCEDWWJE	Aorta	Blood Vessel	Primary tissue	ChIP-seq	H3K27ac	peaks	bed narrowPeak	130935	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UCSD.Aorta.H3K27ac.STL003.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPPTO4OXKCX	Aorta	Blood Vessel	Primary tissue	ChIP-seq	H3K27ac	peaks	bed broadPeak	258492	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UCSD.Aorta.H3K27ac.STL003.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPLQWTFDI5V	CD14+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	34615	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.CD14_Primary_Cells.H3K27ac.RO_01721.Histone.DS22926.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPNUNIPG5JF	CD14+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	59981	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.CD14_Primary_Cells.H3K27ac.RO_01721.Histone.DS22926.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPT3DG5GT5W	CD14+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	137134	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UW.CD14_Primary_Cells.H3K27ac.RO_01721.Histone.DS22926.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP5U7OFPNB5	CD184+ endoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	511357	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.hESC_Derived_CD184+_Endoderm_Cultured_Cells.H3K27ac.DNA_Lib_3188.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP7ALIY7WHT	CD184+ endoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed broadPeak	567182	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/2/BI.hESC_Derived_CD184+_Endoderm_Cultured_Cells.H3K27ac.DNA_Lib_3189.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPFBAYIRRKA	CD184+ endoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	167775	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD184+_Endoderm_Cultured_Cells.H3K27ac.DNA_Lib_3188.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPFE66OXM6Y	CD184+ endoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed narrowPeak	150635	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.hESC_Derived_CD184+_Endoderm_Cultured_Cells.H3K27ac.DNA_Lib_3189.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPFRVQZNBSL	CD184+ endoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	113067	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.hESC_Derived_CD184+_Endoderm_Cultured_Cells.H3K27ac.DNA_Lib_3189.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPXI234W7T5	CD184+ endoderm cell	Stem Cell	In vitro differentiated cells	ChIP-seq	H3K27ac	peaks	bed gappedPeak	96918	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.hESC_Derived_CD184+_Endoderm_Cultured_Cells.H3K27ac.DNA_Lib_3188.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP4Z4WNYFJJ	CD19+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	28922	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.CD19_Primary_Cells.H3K27ac.RO_01701.Histone.DS21712.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPAI3JTWZH2	CD19+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	62103	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.CD19_Primary_Cells.H3K27ac.RO_01701.Histone.DS21712.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPLFOAWWHVA	CD19+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	341217	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UW.CD19_Primary_Cells.H3K27ac.RO_01701.Histone.DS21712.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPDS2YMXNQE	CD3+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	77390	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/UW.CD3_Primary_Cells.H3K27ac.RO_01701.Histone.DS21704.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPJUA5N6KUA	CD3+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	244437	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/UW.CD3_Primary_Cells.H3K27ac.RO_01701.Histone.DS21704.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPU5I644LFK	CD3+	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	31219	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/UW.CD3_Primary_Cells.H3K27ac.RO_01701.Histone.DS21704.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP5LY4TGGMJ	CD4+ CD25+ CD127- Treg	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	80700	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25+_CD127-_Treg_Primary_Cells.H3K27ac.Donor_62.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPSCTFKQHIF	CD4+ CD25+ CD127- Treg	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	31395	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25+_CD127-_Treg_Primary_Cells.H3K27ac.Donor_62.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPTJURJEGZR	CD4+ CD25+ CD127- Treg	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	161229	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25+_CD127-_Treg_Primary_Cells.H3K27ac.Donor_62.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP24OFTHRSQ	CD4+ CD25- CD45RA+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	27196	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_CD45RA+_Naive_Primary_Cells.H3K27ac.Donor_62.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP3QO3R25A2	CD4+ CD25- CD45RA+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	212838	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_CD45RA+_Naive_Primary_Cells.H3K27ac.Donor_62.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP3VAFYI4H5	CD4+ CD25- CD45RA+ naive T cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	62959	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25-_CD45RA+_Naive_Primary_Cells.H3K27ac.Donor_62.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP4ZCSNBKWN	CD4+ CD25- CD45RO+ memory cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	262316	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_CD45RO+_Memory_Primary_Cells.H3K27ac.Donor_62.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPC4FSQXKTF	CD4+ CD25- CD45RO+ memory cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	20734	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_CD45RO+_Memory_Primary_Cells.H3K27ac.Donor_62.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPZ3KZDFSSU	CD4+ CD25- CD45RO+ memory cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	42578	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25-_CD45RO+_Memory_Primary_Cells.H3K27ac.Donor_62.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPHO6DNYYUZ	CD4+ CD25- IL17+ Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	273660	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_IL17+_PMA-Ionomcyin_stimulated_Th17_Primary_Cells.H3K27ac.Donor_62.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPKWIUBIRBT	CD4+ CD25- IL17+ Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	31574	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_IL17+_PMA-Ionomcyin_stimulated_Th17_Primary_Cells.H3K27ac.Donor_62.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPWUCEITQCY	CD4+ CD25- IL17+ Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	63413	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25-_IL17+_PMA-Ionomcyin_stimulated_Th17_Primary_Cells.H3K27ac.Donor_62.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP3KIFBZGXX	CD4+ CD25- IL17- Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	91654	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.H3K27ac.Donor_62.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP5CUQTGMSX	CD4+ CD25- IL17- Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	231536	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.H3K27ac.Donor_332.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPDH2BF7ZSA	CD4+ CD25- IL17- Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	93942	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.H3K27ac.Donor_332.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPIIOF2LX54	CD4+ CD25- IL17- Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	30580	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.H3K27ac.Donor_332.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPJ77A2HHVR	CD4+ CD25- IL17- Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	122371	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.H3K27ac.Donor_62.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPPZ5WZJ5AJ	CD4+ CD25- IL17- Th17 cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	34733	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.H3K27ac.Donor_62.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPFGLK6764E	CD4+ CD25- Th cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	424297	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25-_Th_Primary_Cells.H3K27ac.Donor_332.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPGSW34BBLT	CD4+ CD25- Th cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	25880	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25-_Th_Primary_Cells.H3K27ac.Donor_332.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPHN6LCEKZ7	CD4+ CD25- Th cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	61397	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25-_Th_Primary_Cells.H3K27ac.Donor_332.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMP5FDP36CKD	CD4+ CD25int CD127+ Tmem cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	328062	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25int_CD127+_Tmem_Primary_Cells.H3K27ac.Donor_62.broadPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMP6ERT3IQQI	CD4+ CD25int CD127+ Tmem cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed narrowPeak	53767	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/narrowpeak/hg19/BI.CD4+_CD25int_CD127+_Tmem_Primary_Cells.H3K27ac.Donor_62.narrowPeak.bed.gz	11/30/2014	FILER hg19 template
Roadmap	hg19	NGRMPDBA2YIYH4	CD4+ CD25int CD127+ Tmem cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed gappedPeak	46977	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/gappedpeak/hg19/BI.CD4+_CD25int_CD127+_Tmem_Primary_Cells.H3K27ac.Donor_332.gappedPeak.bed.gz	02/08/2015	FILER hg19 template
Roadmap	hg19	NGRMPHHZLS2FSN	CD4+ CD25int CD127+ Tmem cell	Blood	Primary cell	ChIP-seq	H3K27ac	peaks	bed broadPeak	436958	https://tf.lisanwanglab.org/GADB/Annotationtracks/RoadMap/ChIP-seq/broadpeak/hg19/1/BI.CD4+_CD25int_CD127+_Tmem_Primary_Cells.H3K27ac.Donor_332.broadPeak.bed.gz	02/08/2015	FILER hg19 template
