corpus,method,size_class,num_intervals,subB,rep,run_id,file_a,file_b,jaccard,jaccard_ie,containment_AB,containment_BA,wall_time,cpu_time,max_rss_mb,sketch_creation_time,comparison_time,pair_time,write_time,precision,threads,metrics
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.1547934366724602,0.1547934366724602,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.24907295704801669,0.24907295704801669,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,0.27174980974405566,0.27174980974405566,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2298297112396407,0.2298297112396407,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.2492172125578207,0.2492172125578207,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2647386190102662,0.2647386190102662,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.23707779579900626,0.23707779579900626,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2959198492501795,0.2959198492501795,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.32108557015912476,0.32108557015912476,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3185609507522993,0.3185609507522993,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
